$KTH01,V1xx0,74924.600,2.973,49.943,-152.616*31
$KTH01,V1xx0,74924.700,2.973,49.942,-154.685*3D
$KTH01,V1xx0,74924.800,2.974,49.937,-156.720*3B
$KTH01,V1xx0,74924.900,2.972,49.941,-158.572*36
$KTH01,V1xx0,74925.000,2.972,49.946,-160.665*37
$KTH01,V1xx0,74925.100,2.973,49.939,-162.746*3D
$KTH01,V1xx0,74925.200,2.971,49.941,-164.860*3E
$KTH01,V1xx0,74925.300,2.971,49.945,-167.015*32
$KTH01,V1xx0,74925.400,2.971,49.940,-169.070*3D
$KTH01,V1xx0,74925.500,2.970,49.945,-171.148*3B
$KTH01,V1xx0,74925.600,2.971,49.948,-173.183*31
$KTH01,V1xx0,74925.700,2.970,49.939,-175.150*3F
$KTH01,V1xx0,74925.800,2.969,49.946,-177.288*34
$KTH01,V1xx0,74925.900,2.970,49.948,-179.050*3A
$KTH01,V1xx0,74926.000,2.971,49.941,179.008*18
$KTH01,V1xx0,74926.100,2.970,49.939,176.966*19
$KTH01,V1xx0,74926.200,2.971,49.948,174.897*10
$KTH01,V1xx0,74926.300,2.971,49.941,172.913*13
$KTH01,V1xx0,74926.400,2.969,49.942,170.903*1D
$KTH01,V1xx0,74926.500,2.970,49.950,168.810*1D
$KTH01,V1xx0,74926.600,2.969,49.940,166.911*19
$KTH01,V1xx0,74926.700,2.970,49.942,164.895*1D
$KTH01,V1xx0,74926.800,2.970,49.951,162.884*16
$KTH01,V1xx0,74926.900,2.972,49.943,161.281*1A
$KTH01,V1xx0,74927.000,2.970,49.942,159.359*1E
$KTH01,V1xx0,74927.100,2.969,49.949,157.309*17
$KTH01,V1xx0,74927.200,2.969,49.939,155.364*1A
$KTH01,V1xx0,74927.300,2.968,49.937,153.370*17
$KTH01,V1xx0,74927.400,2.967,49.950,151.301*1A
$KTH01,V1xx0,74927.500,2.967,49.942,149.368*1E
$KTH01,V1xx0,74927.600,2.965,49.944,147.335*1F
$KTH01,V1xx0,74927.700,2.964,49.951,145.305*1A
$KTH01,V1xx0,74927.800,2.964,49.944,143.382*18
$KTH01,V1xx0,74927.900,2.962,49.943,141.688*15
$KTH01,V1xx0,74928.000,2.961,49.952,139.682*15
$KTH01,V1xx0,74928.100,2.963,49.945,137.825*1D
$KTH01,V1xx0,74928.200,2.961,49.945,135.990*11
$KTH01,V1xx0,74928.300,2.964,49.955,134.008*1D
$KTH01,V1xx0,74928.400,2.964,49.946,132.241*11
$KTH01,V1xx0,74928.500,2.963,49.946,130.372*14
$KTH01,V1xx0,74928.600,2.964,49.952,128.452*19
$KTH01,V1xx0,74928.700,2.964,49.944,126.650*11
$KTH01,V1xx0,74928.800,2.962,49.943,124.732*18
$KTH01,V1xx0,74928.900,2.963,49.954,123.040*1B
$KTH01,V1xx0,74929.000,2.962,49.946,121.189*17
$KTH01,V1xx0,74929.100,2.962,49.945,119.271*1A
$KTH01,V1xx0,74929.200,2.961,49.950,117.316*10
$KTH01,V1xx0,74929.300,2.961,49.947,115.473*11
$KTH01,V1xx0,74929.400,2.960,49.942,113.627*17
$KTH01,V1xx0,74929.500,2.959,49.954,111.664*1E
$KTH01,V1xx0,74929.600,2.961,49.946,109.900*11
$KTH01,V1xx0,74929.700,2.960,49.942,108.067*1C
$KTH01,V1xx0,74929.800,2.959,49.951,106.176*14
$KTH01,V1xx0,74929.900,2.959,49.947,104.597*1B
$KTH01,V1xx0,74930.000,2.959,49.944,102.766*13
$KTH01,V1xx0,74930.100,2.958,49.950,100.858*16
$KTH01,V1xx0,74930.200,2.958,49.951,99.037*24
$KTH01,V1xx0,74930.300,2.959,49.942,97.289*2F
$KTH01,V1xx0,74930.400,2.958,49.952,95.358*27
$KTH01,V1xx0,74930.500,2.957,49.949,93.568*20
$KTH01,V1xx0,74930.600,2.958,49.943,91.814*22
$KTH01,V1xx0,74930.700,2.957,49.953,89.952*27
$KTH01,V1xx0,74930.800,2.959,49.950,88.243*2F
$KTH01,V1xx0,74930.900,2.960,49.946,86.790*26
$KTH01,V1xx0,74931.000,2.960,49.954,85.013*22
$KTH01,V1xx0,74931.100,2.962,49.950,83.315*26
$KTH01,V1xx0,74931.200,2.964,49.942,81.618*2A
$KTH01,V1xx0,74931.300,2.963,49.954,79.713*26
$KTH01,V1xx0,74931.400,2.963,49.951,77.950*23
$KTH01,V1xx0,74931.500,2.963,49.945,76.169*24
$KTH01,V1xx0,74931.600,2.963,49.949,74.336*21
$KTH01,V1xx0,74931.700,2.961,49.951,72.473*2B
$KTH01,V1xx0,74931.800,2.962,49.943,70.778*2E
$KTH01,V1xx0,74931.900,2.965,49.954,69.083*25
$KTH01,V1xx0,74932.000,2.967,49.953,67.365*2F
$KTH01,V1xx0,74932.100,2.967,49.941,65.651*2D
$KTH01,V1xx0,74932.200,2.965,49.947,63.813*24
$KTH01,V1xx0,74932.300,2.967,49.954,61.948*28
$KTH01,V1xx0,74932.400,2.967,49.945,60.285*24
$KTH01,V1xx0,74932.500,2.965,49.952,58.490*28
$KTH01,V1xx0,74932.600,2.967,49.953,56.761*2B
$KTH01,V1xx0,74932.700,2.966,49.945,55.095*23
$KTH01,V1xx0,74932.800,2.964,49.953,53.278*2E
$KTH01,V1xx0,74932.900,2.964,49.952,51.874*2A
$KTH01,V1xx0,74933.000,2.964,49.946,50.212*2C
$KTH01,V1xx0,74933.100,2.964,49.953,48.458*28
$KTH01,V1xx0,74933.200,2.964,49.959,46.695*2C
$KTH01,V1xx0,74933.300,2.964,49.944,45.130*2A
$KTH01,V1xx0,74933.400,2.963,49.952,43.386*24
$KTH01,V1xx0,74933.500,2.965,49.957,41.715*2A
$KTH01,V1xx0,74933.600,2.966,49.951,40.130*2C
$KTH01,V1xx0,74933.700,2.967,49.957,38.503*21
$KTH01,V1xx0,74933.800,2.973,49.962,37.103*26
$KTH01,V1xx0,74933.900,2.973,49.949,35.881*2F
$KTH01,V1xx0,74934.000,2.973,49.952,34.241*2C
$KTH01,V1xx0,74934.100,2.974,49.956,32.552*2D
$KTH01,V1xx0,74934.200,2.973,49.948,30.963*2A
$KTH01,V1xx0,74934.300,2.972,49.956,29.256*20
$KTH01,V1xx0,74934.400,2.973,49.961,27.665*28
$KTH01,V1xx0,74934.500,2.974,49.950,26.215*2E
$KTH01,V1xx0,74934.600,2.973,49.956,24.616*29
$KTH01,V1xx0,74934.700,2.973,49.961,23.026*2E
$KTH01,V1xx0,74934.800,2.974,49.947,21.628*28
$KTH01,V1xx0,74934.900,2.971,49.956,20.268*2D
$KTH01,V1xx0,74935.000,2.972,49.959,18.722*29
$KTH01,V1xx0,74935.100,2.972,49.952,17.201*28
$KTH01,V1xx0,74935.200,2.971,49.957,15.646*28
$KTH01,V1xx0,74935.300,2.972,49.958,14.070*27
$KTH01,V1xx0,74935.400,2.971,49.951,12.643*2A
$KTH01,V1xx0,74935.500,2.970,49.958,11.085*2C
$KTH01,V1xx0,74935.600,2.971,49.963,9.560*11
$KTH01,V1xx0,74935.700,2.970,49.951,8.130*10
$KTH01,V1xx0,74935.800,2.970,49.959,6.564*1C
$KTH01,V1xx0,74935.900,2.970,49.963,5.320*11
$KTH01,V1xx0,74936.000,2.970,49.953,3.942*10
$KTH01,V1xx0,74936.100,2.968,49.955,2.370*14
$KTH01,V1xx0,74936.200,2.969,49.964,0.805*1F
$KTH01,V1xx0,74936.300,2.967,49.954,-0.631*37
$KTH01,V1xx0,74936.400,2.966,49.957,-2.097*3A
$KTH01,V1xx0,74936.500,2.966,49.964,-3.624*34
$KTH01,V1xx0,74936.600,2.964,49.956,-4.966*3A
$KTH01,V1xx0,74936.700,2.963,49.959,-6.455*3C
$KTH01,V1xx0,74936.800,2.963,49.967,-7.915*36
$KTH01,V1xx0,74936.900,2.963,49.956,-8.928*34
$KTH01,V1xx0,74937.000,2.960,49.958,-10.353*0E
$KTH01,V1xx0,74937.100,2.963,49.966,-11.793*08
$KTH01,V1xx0,74937.200,2.961,49.955,-13.055*06
$KTH01,V1xx0,74937.300,2.962,49.959,-14.445*0A
$KTH01,V1xx0,74937.400,2.962,49.968,-15.884*0F
$KTH01,V1xx0,74937.500,2.963,49.961,-17.184*0D
$KTH01,V1xx0,74937.600,2.962,49.961,-18.557*0A
$KTH01,V1xx0,74937.700,2.964,49.970,-19.951*06
$KTH01,V1xx0,74937.800,2.962,49.957,-21.193*07
$KTH01,V1xx0,74937.900,2.962,49.956,-22.293*07
$KTH01,V1xx0,74938.000,2.964,49.968,-23.714*01
$KTH01,V1xx0,74938.100,2.962,49.961,-25.012*08
$KTH01,V1xx0,74938.200,2.962,49.956,-26.293*07
$KTH01,V1xx0,74938.300,2.962,49.971,-27.749*00
$KTH01,V1xx0,74938.400,2.964,49.960,-28.944*0D
$KTH01,V1xx0,74938.500,2.962,49.957,-30.246*0E
$KTH01,V1xx0,74938.600,2.963,49.975,-31.652*0C
$KTH01,V1xx0,74938.700,2.964,49.962,-32.779*07
$KTH01,V1xx0,74938.800,2.963,49.958,-34.065*0A
$KTH01,V1xx0,74938.900,2.965,49.971,-35.191*0D
$KTH01,V1xx0,74939.000,2.964,49.964,-36.379*07
$KTH01,V1xx0,74939.100,2.964,49.962,-37.627*0F
$KTH01,V1xx0,74939.200,2.966,49.973,-38.959*07
$KTH01,V1xx0,74939.300,2.967,49.965,-40.118*02
$KTH01,V1xx0,74939.400,2.967,49.961,-41.333*0B
$KTH01,V1xx0,74939.500,2.968,49.972,-42.650*04
$KTH01,V1xx0,74939.600,2.968,49.962,-43.828*06
$KTH01,V1xx0,74939.700,2.968,49.955,-45.030*04
$KTH01,V1xx0,74939.800,2.968,49.970,-46.471*0E
$KTH01,V1xx0,74939.900,2.968,49.963,-47.435*0C
$KTH01,V1xx0,74940.000,2.966,49.959,-48.701*07
$KTH01,V1xx0,74940.100,2.968,49.972,-50.041*0B
$KTH01,V1xx0,74940.200,2.968,49.961,-51.165*0C
$KTH01,V1xx0,74940.300,2.967,49.963,-52.420*07
$KTH01,V1xx0,74940.400,2.970,49.971,-53.684*08
$KTH01,V1xx0,74940.500,2.968,49.968,-54.900*0C
$KTH01,V1xx0,74940.600,2.968,49.961,-56.013*0F
$KTH01,V1xx0,74940.700,2.970,49.968,-57.357*0C
$KTH01,V1xx0,74940.800,2.970,49.963,-58.500*03
$KTH01,V1xx0,74940.900,2.969,49.959,-59.490*0A
$KTH01,V1xx0,74941.000,2.969,49.968,-60.816*08
$KTH01,V1xx0,74941.100,2.969,49.961,-62.083*06
$KTH01,V1xx0,74941.200,2.969,49.959,-63.328*0D
$KTH01,V1xx0,74941.300,2.969,49.967,-64.695*05
$KTH01,V1xx0,74941.400,2.970,49.965,-65.931*08
$KTH01,V1xx0,74941.500,2.970,49.958,-67.078*01
$KTH01,V1xx0,74941.600,2.970,49.974,-68.452*0F
$KTH01,V1xx0,74941.700,2.970,49.964,-69.615*0F
$KTH01,V1xx0,74941.800,2.972,49.964,-70.809*09
$KTH01,V1xx0,74941.900,2.971,49.970,-71.823*07
$KTH01,V1xx0,74942.000,2.973,49.965,-72.984*04
$KTH01,V1xx0,74942.100,2.972,49.958,-74.180*00
$KTH01,V1xx0,74942.200,2.969,49.972,-75.536*09
$KTH01,V1xx0,74942.300,2.972,49.966,-76.708*0B
$KTH01,V1xx0,74942.400,2.972,49.960,-77.861*0B
$KTH01,V1xx0,74942.500,2.974,49.972,-79.121*0C
$KTH01,V1xx0,74942.600,2.976,49.958,-81.366*03
$KTH01,V1xx0,74942.800,2.974,49.969,-82.698*0A
$KTH01,V1xx0,74942.900,2.975,49.965,-83.648*0A
$KTH01,V1xx0,74943.000,2.974,49.954,-84.835*02
$KTH01,V1xx0,74943.100,2.973,49.968,-86.243*02
$KTH01,V1xx0,74943.200,2.972,49.962,-87.454*0B
$KTH01,V1xx0,74943.300,2.973,49.964,-88.766*00
$KTH01,V1xx0,74943.400,2.972,49.966,-90.020*08
$KTH01,V1xx0,74943.500,2.972,49.964,-91.212*09
$KTH01,V1xx0,74943.600,2.972,49.959,-92.463*07
$KTH01,V1xx0,74943.700,2.970,49.965,-93.739*06
$KTH01,V1xx0,74943.800,2.972,49.971,-95.054*04
$KTH01,V1xx0,74943.900,2.973,49.962,-95.940*0A
$KTH01,V1xx0,74944.000,2.971,49.971,-97.181*03
$KTH01,V1xx0,74944.100,2.973,49.966,-98.327*07
$KTH01,V1xx0,74944.200,2.973,49.959,-99.451*0F
$KTH01,V1xx0,74944.300,2.973,49.967,-100.733*35
$KTH01,V1xx0,74944.400,2.973,49.967,-101.915*39
$KTH01,V1xx0,74944.500,2.973,49.959,-103.037*3E
$KTH01,V1xx0,74944.600,2.974,49.968,-104.332*39
$KTH01,V1xx0,74944.700,2.973,49.969,-105.562*3C
$KTH01,V1xx0,74944.800,2.974,49.958,-106.634*35
$KTH01,V1xx0,74944.900,2.971,49.966,-107.668*34
$KTH01,V1xx0,74945.000,2.972,49.967,-108.850*34
$KTH01,V1xx0,74945.100,2.973,49.957,-110.024*35
$KTH01,V1xx0,74945.200,2.972,49.966,-111.314*34
$KTH01,V1xx0,74945.300,2.972,49.963,-112.545*31
$KTH01,V1xx0,74945.400,2.974,49.960,-113.753*37
$KTH01,V1xx0,74945.500,2.972,49.965,-115.008*3A
$KTH01,V1xx0,74945.600,2.972,49.961,-116.268*3A
$KTH01,V1xx0,74945.700,2.971,49.957,-117.554*34
$KTH01,V1xx0,74945.800,2.969,49.964,-118.913*32
$KTH01,V1xx0,74945.900,2.970,49.968,-119.913*36
$KTH01,V1xx0,74946.000,2.970,49.962,-121.108*3F
$KTH01,V1xx0,74946.100,2.971,49.967,-122.338*38
$KTH01,V1xx0,74946.200,2.971,49.964,-123.560*32
$KTH01,V1xx0,74946.300,2.971,49.960,-124.821*38
$KTH01,V1xx0,74946.400,2.969,49.959,-126.118*3D
$KTH01,V1xx0,74946.500,2.969,49.966,-127.550*39
$KTH01,V1xx0,74946.600,2.969,49.955,-128.792*39
$KTH01,V1xx0,74946.700,2.967,49.964,-130.210*32
$KTH01,V1xx0,74946.800,2.968,49.966,-131.512*34
$KTH01,V1xx0,74946.900,2.968,49.958,-132.486*37
$KTH01,V1xx0,74947.000,2.966,49.964,-133.834*3A
$KTH01,V1xx0,74947.100,2.966,49.965,-135.161*35
$KTH01,V1xx0,74947.200,2.966,49.961,-136.422*33
$KTH01,V1xx0,74947.300,2.967,49.963,-137.685*3F
$KTH01,V1xx0,74947.400,2.967,49.964,-138.998*33
$KTH01,V1xx0,74947.500,2.968,49.954,-140.226*3F
$KTH01,V1xx0,74947.600,2.966,49.962,-141.675*34
$KTH01,V1xx0,74947.700,2.967,49.963,-143.020*31
$KTH01,V1xx0,74947.800,2.966,49.953,-144.300*3A
$KTH01,V1xx0,74947.900,2.964,49.962,-145.484*31
$KTH01,V1xx0,74948.000,2.966,49.965,-146.887*3E
$KTH01,V1xx0,74948.100,2.965,49.957,-148.214*33
$KTH01,V1xx0,74948.200,2.964,49.959,-149.610*3E
$KTH01,V1xx0,74948.300,2.964,49.966,-151.066*3D
$KTH01,V1xx0,74948.400,2.966,49.952,-152.341*3A
$KTH01,V1xx0,74948.500,2.963,49.961,-153.848*3D
$KTH01,V1xx0,74948.600,2.965,49.962,-155.265*38
$KTH01,V1xx0,74948.700,2.964,49.952,-156.603*3C
$KTH01,V1xx0,74948.800,2.963,49.959,-158.043*33
$KTH01,V1xx0,74948.900,2.964,49.967,-159.278*33
$KTH01,V1xx0,74949.000,2.964,49.954,-160.603*39
$KTH01,V1xx0,74949.100,2.963,49.957,-162.095*37
$KTH01,V1xx0,74949.200,2.962,49.963,-163.600*39
$KTH01,V1xx0,74949.300,2.962,49.953,-165.003*38
$KTH01,V1xx0,74949.400,2.961,49.957,-166.516*3A
$KTH01,V1xx0,74949.500,2.961,49.962,-168.011*31
$KTH01,V1xx0,74949.600,2.960,49.953,-169.462*30
$KTH01,V1xx0,74949.700,2.960,49.959,-171.016*35
$KTH01,V1xx0,74949.800,2.960,49.960,-172.519*39
$KTH01,V1xx0,74949.900,2.961,49.954,-173.741*30
$KTH01,V1xx0,74950.000,2.960,49.953,-175.249*3C
$KTH01,V1xx0,74950.100,2.962,49.963,-176.896*37
$KTH01,V1xx0,74950.200,2.962,49.952,-178.371*3A
$KTH01,V1xx0,74950.300,2.961,49.956,179.981*15
$KTH01,V1xx0,74950.400,2.962,49.959,178.374*1F
$KTH01,V1xx0,74950.500,2.963,49.952,176.836*17
$KTH01,V1xx0,74950.600,2.962,49.955,175.255*1E
$KTH01,V1xx0,74950.700,2.961,49.959,173.630*11
$KTH01,V1xx0,74950.800,2.964,49.952,172.130*16
$KTH01,V1xx0,74950.900,2.962,49.955,170.797*1F
$KTH01,V1xx0,74951.000,2.963,49.961,169.157*13
$KTH01,V1xx0,74951.100,2.963,49.955,167.578*12
$KTH01,V1xx0,74951.200,2.960,49.951,165.945*16
$KTH01,V1xx0,74951.300,2.959,49.959,164.226*1A
$KTH01,V1xx0,74951.400,2.961,49.955,162.631*1E
$KTH01,V1xx0,74951.500,2.959,49.955,160.976*1A
$KTH01,V1xx0,74951.600,2.961,49.958,159.346*1C
$KTH01,V1xx0,74951.700,2.962,49.955,157.753*1D
$KTH01,V1xx0,74951.800,2.962,49.949,156.195*12
$KTH01,V1xx0,74951.900,2.963,49.960,154.707*16
$KTH01,V1xx0,74952.000,2.965,49.952,153.154*1C
$KTH01,V1xx0,74952.100,2.963,49.948,151.483*1D
$KTH01,V1xx0,74952.200,2.964,49.958,149.694*15
$KTH01,V1xx0,74952.300,2.964,49.950,148.013*14
$KTH01,V1xx0,74952.400,2.961,49.950,146.267*19
$KTH01,V1xx0,74952.500,2.964,49.955,144.517*1A
$KTH01,V1xx0,74952.600,2.962,49.950,142.824*11
$KTH01,V1xx0,74952.700,2.961,49.947,141.106*1F
$KTH01,V1xx0,74952.800,2.960,49.956,139.312*19
$KTH01,V1xx0,74952.900,2.962,49.949,137.887*1D
$KTH01,V1xx0,74953.000,2.960,49.948,136.186*1F
$KTH01,V1xx0,74953.100,2.963,49.963,134.402*1F
$KTH01,V1xx0,74953.200,2.965,49.952,132.846*12
$KTH01,V1xx0,74953.300,2.963,49.946,131.158*15
$KTH01,V1xx0,74953.400,2.962,49.955,129.367*16
$KTH01,V1xx0,74953.500,2.966,49.953,127.720*1C
$KTH01,V1xx0,74953.600,2.964,49.946,126.023*1C
$KTH01,V1xx0,74953.700,2.963,49.952,124.224*18
$KTH01,V1xx0,74953.800,2.963,49.951,122.465*11
$KTH01,V1xx0,74953.900,2.962,49.947,120.980*12
$KTH01,V1xx0,74954.000,2.963,49.955,119.177*14
$KTH01,V1xx0,74954.100,2.963,49.952,117.409*10
$KTH01,V1xx0,74954.200,2.965,49.945,115.718*12
$KTH01,V1xx0,74954.300,2.964,49.959,113.829*14
$KTH01,V1xx0,74954.400,2.968,49.947,112.178*1C
$KTH01,V1xx0,74954.500,2.967,49.944,110.407*1E
$KTH01,V1xx0,74954.600,2.969,49.953,108.572*1F
$KTH01,V1xx0,74954.700,2.969,49.946,106.821*1F
$KTH01,V1xx0,74954.800,2.969,49.941,105.028*15
$KTH01,V1xx0,74954.900,2.969,49.953,103.353*1E
